unnamed: 0,station,year,month,day,rainfall,sunshine,humidity,temperature,result,result_encoded
82876,Chittagong,1961,11,29,0.0,10.5,70.0,21.4,Normal Temperature,2
82877,Chittagong,1961,11,30,0.0,10.6,72.0,20.8,Normal Temperature,2
82878,Chittagong,1961,12,1,0.0,10.3,74.0,20.4,Normal Temperature,2
82879,Chittagong,1961,12,2,0.0,10.3,74.0,19.8,Normal Temperature,2
82880,Chittagong,1961,12,3,0.0,10.1,77.0,19.1,Normal Temperature,2
82881,Chittagong,1961,12,4,0.0,10.0,78.0,19.9,Normal Temperature,2
82882,Chittagong,1961,12,5,0.0,10.1,77.0,20.0,Normal Temperature,2
82883,Chittagong,1961,12,6,0.0,10.3,76.0,20.1,Normal Temperature,2
82884,Chittagong,1961,12,7,0.0,9.9,76.0,20.3,Normal Temperature,2
82885,Chittagong,1961,12,8,0.0,10.1,74.0,20.3,Normal Temperature,2
82886,Chittagong,1961,12,9,0.0,10.2,74.0,18.5,Normal Temperature,2
82887,Chittagong,1961,12,10,0.0,10.3,73.0,18.4,Normal Temperature,2
82888,Chittagong,1961,12,11,0.0,10.2,71.0,18.9,Normal Temperature,2
82889,Chittagong,1961,12,12,0.0,10.2,72.0,19.3,Normal Temperature,2
82890,Chittagong,1961,12,13,0.0,10.1,75.0,19.7,Normal Temperature,2
82891,Chittagong,1961,12,14,0.0,10.1,68.0,19.2,Normal Temperature,2
82892,Chittagong,1961,12,15,0.0,9.8,67.0,18.6,Normal Temperature,2
82893,Chittagong,1961,12,16,0.0,10.3,65.0,17.8,Cold,0
82894,Chittagong,1961,12,17,0.0,10.3,71.0,17.6,Cold,0
82895,Chittagong,1961,12,18,0.0,10.3,68.0,17.7,Cold,0
82896,Chittagong,1961,12,19,0.0,10.0,69.0,18.8,Normal Temperature,2
82897,Chittagong,1961,12,20,0.0,10.3,67.0,18.2,Normal Temperature,2
82898,Chittagong,1961,12,21,0.0,10.5,73.0,17.6,Cold,0
82899,Chittagong,1961,12,22,0.0,10.6,72.0,18.2,Normal Temperature,2
82900,Chittagong,1961,12,23,0.0,10.5,74.0,18.1,Normal Temperature,2
82901,Chittagong,1961,12,24,0.0,8.6,80.0,17.3,Cold,0
82902,Chittagong,1961,12,25,0.0,9.5,78.0,17.3,Cold,0
82903,Chittagong,1961,12,26,0.0,10.4,76.0,18.0,Normal Temperature,2
82904,Chittagong,1961,12,27,0.0,10.5,77.0,18.9,Normal Temperature,2
82905,Chittagong,1961,12,28,0.0,5.9,69.0,20.2,Normal Temperature,2
82906,Chittagong,1961,12,29,0.0,10.2,71.0,19.8,Normal Temperature,2
82907,Chittagong,1961,12,30,0.0,10.4,71.0,18.0,Normal Temperature,2
82908,Chittagong,1961,12,31,0.0,10.3,72.0,17.8,Cold,0
82909,Chittagong,1962,1,1,0.0,10.3,72.0,17.9,Cold,0
82910,Chittagong,1962,1,2,0.0,10.3,60.0,17.9,Cold,0
82911,Chittagong,1962,1,3,0.0,10.4,70.0,16.8,Cold,0
82912,Chittagong,1962,1,4,0.0,10.3,74.0,17.6,Cold,0
82913,Chittagong,1962,1,5,0.0,10.2,70.0,17.4,Cold,0
82914,Chittagong,1962,1,6,0.0,10.1,70.0,17.4,Cold,0
82915,Chittagong,1962,1,7,0.0,9.7,77.0,17.4,Cold,0
82916,Chittagong,1962,1,8,0.0,9.6,77.0,17.7,Cold,0
82917,Chittagong,1962,1,9,0.0,10.5,67.0,19.3,Normal Temperature,2
82918,Chittagong,1962,1,10,0.0,10.2,74.0,19.5,Normal Temperature,2
82919,Chittagong,1962,1,11,0.0,8.3,78.0,19.8,Normal Temperature,2
82920,Chittagong,1962,1,12,0.0,8.1,81.0,19.0,Normal Temperature,2
82921,Chittagong,1962,1,13,0.0,9.7,77.0,19.1,Normal Temperature,2
82922,Chittagong,1962,1,14,0.0,9.7,65.0,19.3,Normal Temperature,2
82923,Chittagong,1962,1,15,0.0,10.3,61.0,17.4,Cold,0
82924,Chittagong,1962,1,16,0.0,10.4,61.0,16.2,Cold,0
82925,Chittagong,1962,1,17,0.0,10.5,71.0,16.2,Cold,0
82926,Chittagong,1962,1,18,0.0,10.1,71.0,16.2,Cold,0
82927,Chittagong,1962,1,19,0.0,10.2,61.0,17.5,Cold,0
82928,Chittagong,1962,1,20,0.0,10.4,71.0,16.9,Cold,0
82929,Chittagong,1962,1,21,0.0,10.3,71.0,17.2,Cold,0
82930,Chittagong,1962,1,22,0.0,10.5,70.0,17.8,Cold,0
82931,Chittagong,1962,1,23,0.0,10.3,69.0,19.1,Normal Temperature,2
82932,Chittagong,1962,1,24,0.0,10.3,66.0,20.6,Normal Temperature,2
82933,Chittagong,1962,1,25,0.0,10.4,65.0,20.3,Normal Temperature,2
82934,Chittagong,1962,1,26,0.0,10.8,69.0,19.8,Normal Temperature,2
82935,Chittagong,1962,1,27,0.0,9.8,65.0,21.7,Normal Temperature,2
82936,Chittagong,1962,1,28,6.0,6.6,84.0,17.6,Cold,0
82937,Chittagong,1962,1,29,0.0,10.4,72.0,18.4,Normal Temperature,2
82938,Chittagong,1962,1,30,0.0,10.8,70.0,17.7,Cold,0
82939,Chittagong,1962,1,31,0.0,10.8,80.0,18.3,Normal Temperature,2
82940,Chittagong,1962,2,1,0.0,10.8,70.0,19.2,Normal Temperature,2
82941,Chittagong,1962,2,2,0.0,10.7,70.0,19.5,Normal Temperature,2
82942,Chittagong,1962,2,3,0.0,10.8,68.0,20.1,Normal Temperature,2
82943,Chittagong,1962,2,4,0.0,10.7,67.0,20.7,Normal Temperature,2
82944,Chittagong,1962,2,5,0.0,10.5,67.0,20.8,Normal Temperature,2
82945,Chittagong,1962,2,6,0.0,10.2,65.0,21.4,Normal Temperature,2
82946,Chittagong,1962,2,7,0.0,10.5,72.0,20.3,Normal Temperature,2
82947,Chittagong,1962,2,8,0.0,8.5,81.0,21.2,Normal Temperature,2
82948,Chittagong,1962,2,9,0.0,9.8,82.0,21.0,Normal Temperature,2
82949,Chittagong,1962,2,10,0.0,10.2,76.0,20.8,Normal Temperature,2
82950,Chittagong,1962,2,11,0.0,10.5,70.0,21.3,Normal Temperature,2
82951,Chittagong,1962,2,12,0.0,10.6,71.0,21.8,Normal Temperature,2
82952,Chittagong,1962,2,13,0.0,10.6,68.0,22.4,Normal Temperature,2
82953,Chittagong,1962,2,14,0.0,10.7,68.0,22.3,Normal Temperature,2
82954,Chittagong,1962,2,15,0.0,10.9,68.0,22.2,Normal Temperature,2
82955,Chittagong,1962,2,16,0.0,10.8,70.0,22.2,Normal Temperature,2
82956,Chittagong,1962,2,17,0.0,10.8,66.0,22.6,Normal Temperature,2
82957,Chittagong,1962,2,18,0.0,9.4,74.0,23.2,Normal Temperature,2
82958,Chittagong,1962,2,19,0.0,7.35,76.0,23.3,Normal Temperature,2
82959,Chittagong,1962,2,20,0.0,5.3,79.0,23.0,Normal Temperature,2
82960,Chittagong,1962,2,21,0.0,3.25,65.0,23.4,Normal Temperature,2
82961,Chittagong,1962,2,22,0.0,1.2,63.0,22.2,Normal Temperature,2
82962,Chittagong,1962,2,23,0.0,10.4,64.0,23.4,Normal Temperature,2
82963,Chittagong,1962,2,24,0.0,10.6,71.0,22.1,Normal Temperature,2
82964,Chittagong,1962,2,25,0.0,10.7,76.0,22.5,Normal Temperature,2
82965,Chittagong,1962,2,26,0.0,9.4,80.0,23.2,Normal Temperature,2
82966,Chittagong,1962,2,27,0.0,2.9,92.0,22.3,Normal Temperature,2
82967,Chittagong,1962,2,28,42.0,9.2,85.0,23.6,Normal Temperature,2
82968,Chittagong,1962,3,1,0.0,10.1,67.0,23.4,Normal Temperature,2
82969,Chittagong,1962,3,2,0.0,10.6,67.0,22.3,Normal Temperature,2
82970,Chittagong,1962,3,3,0.0,10.4,66.0,23.4,Normal Temperature,2
82971,Chittagong,1962,3,4,0.0,10.0,69.0,23.9,Normal Temperature,2
82972,Chittagong,1962,3,5,0.0,9.9,75.0,24.4,Normal Temperature,2
82973,Chittagong,1962,3,6,0.0,9.9,79.0,24.1,Normal Temperature,2
82974,Chittagong,1962,3,7,3.0,8.4,81.0,23.5,Normal Temperature,2
82975,Chittagong,1962,3,8,0.0,10.4,74.0,23.1,Normal Temperature,2
82976,Chittagong,1962,3,9,0.0,9.0,76.0,23.9,Normal Temperature,2
82977,Chittagong,1962,3,10,0.0,1.8,79.0,23.2,Normal Temperature,2
82978,Chittagong,1962,3,11,0.0,10.4,78.0,23.8,Normal Temperature,2
82979,Chittagong,1962,3,12,0.0,10.4,70.0,25.3,Normal Temperature,2
82980,Chittagong,1962,3,13,0.0,10.3,62.0,25.3,Normal Temperature,2
82981,Chittagong,1962,3,14,0.0,10.2,58.0,25.4,Normal Temperature,2
82982,Chittagong,1962,3,15,0.0,10.9,59.0,25.1,Normal Temperature,2
82983,Chittagong,1962,3,16,0.0,10.4,67.0,25.2,Normal Temperature,2
82984,Chittagong,1962,3,17,0.0,8.8,71.0,25.5,Normal Temperature,2
82985,Chittagong,1962,3,18,0.0,10.0,81.0,26.0,Normal Temperature,2
82986,Chittagong,1962,3,19,0.0,9.3,84.0,25.7,Normal Temperature,2
82987,Chittagong,1962,3,20,0.0,10.5,82.0,26.8,Normal Temperature,2
82988,Chittagong,1962,3,21,0.0,10.6,85.0,26.6,Normal Temperature,2
82989,Chittagong,1962,3,22,0.0,9.8,72.0,26.8,Normal Temperature,2
82990,Chittagong,1962,3,23,0.0,10.4,69.0,27.2,Normal Temperature,2
82991,Chittagong,1962,3,24,0.0,10.6,61.0,28.0,Normal Temperature,2
82992,Chittagong,1962,3,25,0.0,10.4,55.0,27.6,Normal Temperature,2
82993,Chittagong,1962,3,26,0.0,10.8,69.0,27.2,Normal Temperature,2
82994,Chittagong,1962,3,27,0.0,10.0,79.0,27.2,Normal Temperature,2
82995,Chittagong,1962,3,28,0.0,9.0,85.0,27.5,Normal Temperature,2
82996,Chittagong,1962,3,29,0.0,10.5,73.0,28.4,Normal Temperature,2
82997,Chittagong,1962,3,30,254.0,10.3,88.0,27.8,Normal Temperature,2
82998,Chittagong,1962,3,31,0.0,8.7,86.0,27.8,Normal Temperature,2
82999,Chittagong,1962,4,1,0.0,10.2,83.0,27.9,Normal Temperature,2
83000,Chittagong,1962,4,2,0.0,9.9,83.0,28.2,Normal Temperature,2
83001,Chittagong,1962,4,3,0.0,9.0,87.0,27.6,Normal Temperature,2
83002,Chittagong,1962,4,4,1.0,9.1,87.0,28.0,Normal Temperature,2
83003,Chittagong,1962,4,5,0.0,0.0,88.0,27.9,Normal Temperature,2
83004,Chittagong,1962,4,6,0.0,0.0,86.0,28.5,Normal Temperature,2
83005,Chittagong,1962,4,7,0.0,10.0,87.0,27.5,Normal Temperature,2
83006,Chittagong,1962,4,8,18.0,9.3,85.0,27.5,Normal Temperature,2
83007,Chittagong,1962,4,9,0.0,9.7,85.0,28.0,Normal Temperature,2
83008,Chittagong,1962,4,10,0.0,9.5,84.0,28.2,Normal Temperature,2
83009,Chittagong,1962,4,11,0.0,9.5,83.0,28.1,Normal Temperature,2
83010,Chittagong,1962,4,12,0.0,7.5,86.0,28.1,Normal Temperature,2
83011,Chittagong,1962,4,13,0.0,11.1,85.0,28.4,Normal Temperature,2
83012,Chittagong,1962,4,14,0.0,11.2,84.0,29.0,Normal Temperature,2
83013,Chittagong,1962,4,15,0.0,11.3,85.0,28.8,Normal Temperature,2
83014,Chittagong,1962,4,16,0.0,11.4,88.0,28.4,Normal Temperature,2
83015,Chittagong,1962,4,17,0.0,11.5,87.0,28.6,Normal Temperature,2
83016,Chittagong,1962,4,18,1.0,11.6,81.0,28.8,Normal Temperature,2
83017,Chittagong,1962,4,19,0.0,10.4,79.0,29.1,Normal Temperature,2
83018,Chittagong,1962,4,20,0.0,11.8,74.0,27.9,Normal Temperature,2
83019,Chittagong,1962,4,21,0.0,11.7,71.0,28.6,Normal Temperature,2
83020,Chittagong,1962,4,22,0.0,9.9,68.0,27.3,Normal Temperature,2
83021,Chittagong,1962,4,23,0.0,12.0,68.0,28.0,Normal Temperature,2
83022,Chittagong,1962,4,24,0.0,11.7,71.0,29.2,Normal Temperature,2
83023,Chittagong,1962,4,25,0.0,8.8,73.0,28.6,Normal Temperature,2
83024,Chittagong,1962,4,26,0.0,6.5,72.0,28.2,Normal Temperature,2
83025,Chittagong,1962,4,27,4.0,8.5,81.0,26.2,Normal Temperature,2
83026,Chittagong,1962,4,28,0.0,9.2,78.0,28.1,Normal Temperature,2
83027,Chittagong,1962,4,29,5.0,9.7,89.0,24.0,Normal Temperature,2
83028,Chittagong,1962,4,30,28.0,10.2,80.0,27.2,Normal Temperature,2
83029,Chittagong,1962,5,1,0.0,11.5,84.0,28.3,Normal Temperature,2
83030,Chittagong,1962,5,2,1.0,5.3,90.0,23.1,Normal Temperature,2
83031,Chittagong,1962,5,3,8.0,11.3,84.0,27.4,Normal Temperature,2
83032,Chittagong,1962,5,4,0.0,11.6,83.0,27.2,Normal Temperature,2
83033,Chittagong,1962,5,5,11.0,9.4,76.0,26.1,Normal Temperature,2
83034,Chittagong,1962,5,6,0.0,10.65,80.0,28.1,Normal Temperature,2
83035,Chittagong,1962,5,7,0.0,11.9,82.0,28.5,Normal Temperature,2
83036,Chittagong,1962,5,8,0.0,11.8,78.0,28.3,Normal Temperature,2
83037,Chittagong,1962,5,9,0.0,10.8,78.0,29.1,Normal Temperature,2
83038,Chittagong,1962,5,10,0.0,10.5,79.0,29.0,Normal Temperature,2
83039,Chittagong,1962,5,11,0.0,11.5,71.0,29.4,Normal Temperature,2
83040,Chittagong,1962,5,12,0.0,12.4,75.0,26.7,Normal Temperature,2
83041,Chittagong,1962,5,13,0.0,10.8,73.0,28.3,Normal Temperature,2
83042,Chittagong,1962,5,14,0.0,11.6,75.0,29.1,Normal Temperature,2
83043,Chittagong,1962,5,15,0.0,12.4,77.0,29.2,Normal Temperature,2
83044,Chittagong,1962,5,16,0.0,11.7,77.0,29.4,Normal Temperature,2
83045,Chittagong,1962,5,17,2.0,11.7,85.0,29.1,Normal Temperature,2
83046,Chittagong,1962,5,18,2.0,4.4,84.0,29.6,Normal Temperature,2
83047,Chittagong,1962,5,19,1.0,10.7,79.0,30.2,Hot Temperature,1
83048,Chittagong,1962,5,20,0.0,11.3,80.0,30.4,Hot Temperature,1
83049,Chittagong,1962,5,21,0.0,12.1,78.0,30.5,Hot Temperature,1
83050,Chittagong,1962,5,22,0.0,12.1,80.0,30.8,Hot Temperature,1
83051,Chittagong,1962,5,23,0.0,12.1,79.0,31.5,Hot Temperature,1
83052,Chittagong,1962,5,24,0.0,11.4,86.0,29.0,Normal Temperature,2
83053,Chittagong,1962,5,25,10.0,6.1,87.0,29.4,Normal Temperature,2
83054,Chittagong,1962,5,26,0.0,0.3,90.0,29.7,Normal Temperature,2
83055,Chittagong,1962,5,27,58.0,8.9,84.0,28.3,Normal Temperature,2
83056,Chittagong,1962,5,28,41.0,4.8,87.0,27.7,Normal Temperature,2
83057,Chittagong,1962,5,29,62.0,3.0,89.0,25.6,Normal Temperature,2
83058,Chittagong,1962,5,30,2.0,8.9,86.0,28.7,Normal Temperature,2
83059,Chittagong,1962,5,31,7.0,8.4,87.0,29.5,Normal Temperature,2
83060,Chittagong,1962,6,1,0.0,3.6,84.0,29.8,Normal Temperature,2
83061,Chittagong,1962,6,2,0.0,11.1,83.0,30.3,Hot Temperature,1
83062,Chittagong,1962,6,3,10.0,10.1,82.0,29.3,Normal Temperature,2
83063,Chittagong,1962,6,4,6.0,9.0,86.0,28.3,Normal Temperature,2
83064,Chittagong,1962,6,5,17.0,10.2,83.0,29.0,Normal Temperature,2
83065,Chittagong,1962,6,6,14.0,4.8,84.0,28.2,Normal Temperature,2
83066,Chittagong,1962,6,7,3.0,2.8,85.0,28.1,Normal Temperature,2
83067,Chittagong,1962,6,8,27.0,2.9,95.0,26.5,Normal Temperature,2
83068,Chittagong,1962,6,9,53.0,0.0,98.0,26.5,Normal Temperature,2
83069,Chittagong,1962,6,10,148.0,0.0,94.0,25.3,Normal Temperature,2
83070,Chittagong,1962,6,11,60.0,0.0,96.0,24.4,Normal Temperature,2
83071,Chittagong,1962,6,12,41.0,0.4,94.0,24.2,Normal Temperature,2
83072,Chittagong,1962,6,13,30.0,5.2,83.0,27.7,Normal Temperature,2
83073,Chittagong,1962,6,14,0.0,2.4,86.0,27.4,Normal Temperature,2
83074,Chittagong,1962,6,15,22.0,7.1,89.0,27.4,Normal Temperature,2
83075,Chittagong,1962,6,16,21.0,1.1,93.0,26.4,Normal Temperature,2
83076,Chittagong,1962,6,17,11.0,3.7,92.0,26.6,Normal Temperature,2
83077,Chittagong,1962,6,18,18.0,3.8,88.0,26.7,Normal Temperature,2
83078,Chittagong,1962,6,19,1.0,7.6,79.0,28.2,Normal Temperature,2
83079,Chittagong,1962,6,20,0.0,5.8,86.0,27.7,Normal Temperature,2
83080,Chittagong,1962,6,21,0.0,1.2,84.0,27.0,Normal Temperature,2
83081,Chittagong,1962,6,22,0.0,5.0,85.0,27.5,Normal Temperature,2
83082,Chittagong,1962,6,23,9.0,7.1,88.0,27.6,Normal Temperature,2
83083,Chittagong,1962,6,24,152.0,0.6,93.0,26.0,Normal Temperature,2
83084,Chittagong,1962,6,25,24.0,1.7,91.0,27.2,Normal Temperature,2
83085,Chittagong,1962,6,26,23.0,0.0,93.0,27.2,Normal Temperature,2
83086,Chittagong,1962,6,27,10.0,0.0,90.0,26.4,Normal Temperature,2
83087,Chittagong,1962,6,28,0.0,2.4,89.0,27.2,Normal Temperature,2
83088,Chittagong,1962,6,29,14.0,7.0,82.0,27.9,Normal Temperature,2
83089,Chittagong,1962,6,30,0.0,10.6,85.0,28.5,Normal Temperature,2
83090,Chittagong,1962,7,1,1.0,8.0,87.0,28.0,Normal Temperature,2
83091,Chittagong,1962,7,2,1.0,8.0,84.0,28.4,Normal Temperature,2
83092,Chittagong,1962,7,3,0.0,7.8,82.0,28.8,Normal Temperature,2
83093,Chittagong,1962,7,4,0.0,10.5,83.0,27.9,Normal Temperature,2
83094,Chittagong,1962,7,5,0.0,11.1,82.0,28.7,Normal Temperature,2
83095,Chittagong,1962,7,6,0.0,9.9,84.0,28.8,Normal Temperature,2
83096,Chittagong,1962,7,7,0.0,12.9,82.0,29.1,Normal Temperature,2
83097,Chittagong,1962,7,8,0.0,12.5,79.0,29.8,Normal Temperature,2
83098,Chittagong,1962,7,9,0.0,10.3,82.0,29.9,Normal Temperature,2
83099,Chittagong,1962,7,10,9.0,11.4,84.0,29.3,Normal Temperature,2
83100,Chittagong,1962,7,11,0.0,10.0,83.0,29.3,Normal Temperature,2
83101,Chittagong,1962,7,12,0.0,9.5,83.0,29.1,Normal Temperature,2
83102,Chittagong,1962,7,13,0.0,9.5,86.0,29.0,Normal Temperature,2
83103,Chittagong,1962,7,14,37.0,4.6,88.0,28.4,Normal Temperature,2
83104,Chittagong,1962,7,15,3.0,4.9,88.0,27.7,Normal Temperature,2
83105,Chittagong,1962,7,16,15.0,1.9,95.0,26.9,Normal Temperature,2
83106,Chittagong,1962,7,17,23.0,0.5,93.0,27.3,Normal Temperature,2
83107,Chittagong,1962,7,18,18.0,12.2,91.0,28.0,Normal Temperature,2
83108,Chittagong,1962,7,19,6.0,8.9,84.0,29.6,Normal Temperature,2
83109,Chittagong,1962,7,20,0.0,5.6,89.0,28.9,Normal Temperature,2
83110,Chittagong,1962,7,21,12.0,8.2,90.0,27.8,Normal Temperature,2
83111,Chittagong,1962,7,22,52.0,6.1,93.0,26.7,Normal Temperature,2
83112,Chittagong,1962,7,23,17.0,0.5,96.0,25.5,Normal Temperature,2
83113,Chittagong,1962,7,24,12.0,1.4,94.0,26.6,Normal Temperature,2
83114,Chittagong,1962,7,25,79.0,1.9,98.0,26.4,Normal Temperature,2
83115,Chittagong,1962,7,26,94.0,3.6,94.0,27.0,Normal Temperature,2
83116,Chittagong,1962,7,27,34.0,1.0,93.0,26.7,Normal Temperature,2
83117,Chittagong,1962,7,28,76.0,8.7,91.0,27.4,Normal Temperature,2
83118,Chittagong,1962,7,29,17.0,5.7,89.0,27.9,Normal Temperature,2
83119,Chittagong,1962,7,30,0.0,9.9,89.0,27.9,Normal Temperature,2
83120,Chittagong,1962,7,31,5.0,5.9,90.0,28.1,Normal Temperature,2
83121,Chittagong,1962,8,1,0.0,9.7,88.0,28.3,Normal Temperature,2
83122,Chittagong,1962,8,2,0.0,7.4,87.0,28.7,Normal Temperature,2
83123,Chittagong,1962,8,3,0.0,5.1,91.0,28.0,Normal Temperature,2
83124,Chittagong,1962,8,4,4.0,4.6,88.0,28.1,Normal Temperature,2
83125,Chittagong,1962,8,5,0.0,3.3,94.0,26.6,Normal Temperature,2
83126,Chittagong,1962,8,6,12.0,5.4,88.0,27.8,Normal Temperature,2
83127,Chittagong,1962,8,7,0.0,5.2,89.0,28.1,Normal Temperature,2
83128,Chittagong,1962,8,8,3.0,3.6,90.0,28.0,Normal Temperature,2
83129,Chittagong,1962,8,9,1.0,5.8,89.0,28.1,Normal Temperature,2
83130,Chittagong,1962,8,10,5.0,5.2,91.0,27.5,Normal Temperature,2
83131,Chittagong,1962,8,11,6.0,4.2,89.0,27.4,Normal Temperature,2
83132,Chittagong,1962,8,12,2.0,7.4,89.0,27.9,Normal Temperature,2
83133,Chittagong,1962,8,13,8.0,0.3,95.0,26.1,Normal Temperature,2
83134,Chittagong,1962,8,14,32.0,0.9,95.0,25.3,Normal Temperature,2
83135,Chittagong,1962,8,15,13.0,6.3,87.0,26.8,Normal Temperature,2
83136,Chittagong,1962,8,16,4.0,0.2,92.0,26.5,Normal Temperature,2
83137,Chittagong,1962,8,17,5.0,3.1,92.0,26.5,Normal Temperature,2
83138,Chittagong,1962,8,18,9.0,4.5,94.0,26.7,Normal Temperature,2
83139,Chittagong,1962,8,19,20.0,1.4,89.0,27.7,Normal Temperature,2
83140,Chittagong,1962,8,20,35.0,2.55,98.0,24.6,Normal Temperature,2
83141,Chittagong,1962,8,21,99.0,3.7,95.0,25.5,Normal Temperature,2
83142,Chittagong,1962,8,22,2.0,9.6,90.0,27.0,Normal Temperature,2
83143,Chittagong,1962,8,23,1.0,7.9,87.0,28.0,Normal Temperature,2
83144,Chittagong,1962,8,24,0.0,6.5,88.0,28.1,Normal Temperature,2
83145,Chittagong,1962,8,25,5.0,5.9,89.0,27.6,Normal Temperature,2
83146,Chittagong,1962,8,26,0.0,8.0,86.0,28.6,Normal Temperature,2
83147,Chittagong,1962,8,27,0.0,7.3,92.0,27.2,Normal Temperature,2
83148,Chittagong,1962,8,28,8.0,8.3,87.0,27.5,Normal Temperature,2
83149,Chittagong,1962,8,29,5.0,7.6,84.0,27.9,Normal Temperature,2
83150,Chittagong,1962,8,30,0.0,11.4,83.0,28.4,Normal Temperature,2
83151,Chittagong,1962,8,31,0.0,6.0,84.0,28.0,Normal Temperature,2
83152,Chittagong,1962,9,1,1.0,9.1,84.0,28.8,Normal Temperature,2
83153,Chittagong,1962,9,2,4.0,10.0,82.0,29.1,Normal Temperature,2
83154,Chittagong,1962,9,3,8.0,10.0,81.0,28.9,Normal Temperature,2
83155,Chittagong,1962,9,4,1.0,10.0,85.0,28.6,Normal Temperature,2
83156,Chittagong,1962,9,5,0.0,7.0,84.0,28.9,Normal Temperature,2
83157,Chittagong,1962,9,6,14.0,9.3,85.0,28.7,Normal Temperature,2
83158,Chittagong,1962,9,7,2.0,10.5,80.0,30.0,Normal Temperature,2
83159,Chittagong,1962,9,8,0.0,7.6,85.0,28.9,Normal Temperature,2
83160,Chittagong,1962,9,9,2.0,5.8,85.0,28.1,Normal Temperature,2
83161,Chittagong,1962,9,10,67.0,6.5,87.0,27.3,Normal Temperature,2
83162,Chittagong,1962,9,11,29.0,11.4,80.0,29.1,Normal Temperature,2
83163,Chittagong,1962,9,12,0.0,6.4,89.0,27.6,Normal Temperature,2
83164,Chittagong,1962,9,13,20.0,8.9,83.0,28.2,Normal Temperature,2
83165,Chittagong,1962,9,14,0.0,6.0,83.0,28.4,Normal Temperature,2
83166,Chittagong,1962,9,15,0.0,5.3,86.0,28.1,Normal Temperature,2
83167,Chittagong,1962,9,16,1.0,7.1,84.0,28.6,Normal Temperature,2
83168,Chittagong,1962,9,17,0.0,8.2,85.0,29.0,Normal Temperature,2
83169,Chittagong,1962,9,18,0.0,5.2,87.0,28.5,Normal Temperature,2
83170,Chittagong,1962,9,19,0.0,9.5,88.0,29.4,Normal Temperature,2
83171,Chittagong,1962,9,20,35.0,0.3,88.0,26.7,Normal Temperature,2
83172,Chittagong,1962,9,21,20.0,0.4,92.0,24.8,Normal Temperature,2
83173,Chittagong,1962,9,22,1.0,3.8,86.0,27.5,Normal Temperature,2
83174,Chittagong,1962,9,23,1.0,10.8,86.0,27.7,Normal Temperature,2
83175,Chittagong,1962,9,24,0.0,10.6,83.0,28.2,Normal Temperature,2
83176,Chittagong,1962,9,25,0.0,8.4,84.0,28.3,Normal Temperature,2
83177,Chittagong,1962,9,26,0.0,3.9,83.0,28.1,Normal Temperature,2
83178,Chittagong,1962,9,27,19.0,5.3,89.0,27.6,Normal Temperature,2
83179,Chittagong,1962,9,28,1.0,9.8,84.0,29.1,Normal Temperature,2
83180,Chittagong,1962,9,29,4.0,5.0,84.0,28.9,Normal Temperature,2
83181,Chittagong,1962,9,30,0.0,1.3,92.0,26.6,Normal Temperature,2
83182,Chittagong,1962,10,1,24.0,2.9,94.0,25.8,Normal Temperature,2
83183,Chittagong,1962,10,2,27.0,4.3,85.0,27.3,Normal Temperature,2
83184,Chittagong,1962,10,3,0.0,11.1,82.0,28.3,Normal Temperature,2
83185,Chittagong,1962,10,4,0.0,10.5,79.0,28.9,Normal Temperature,2
83186,Chittagong,1962,10,5,0.0,9.8,79.0,29.1,Normal Temperature,2
83187,Chittagong,1962,10,6,3.0,10.2,86.0,27.8,Normal Temperature,2
83188,Chittagong,1962,10,7,19.0,2.4,89.0,27.2,Normal Temperature,2
83189,Chittagong,1962,10,8,3.0,10.1,81.0,28.1,Normal Temperature,2
83190,Chittagong,1962,10,9,0.0,10.4,76.0,26.9,Normal Temperature,2
83191,Chittagong,1962,10,10,0.0,10.4,78.0,25.9,Normal Temperature,2
83192,Chittagong,1962,10,11,0.0,8.7,82.0,27.1,Normal Temperature,2
83193,Chittagong,1962,10,12,7.0,8.75,94.0,25.4,Normal Temperature,2
83194,Chittagong,1962,10,13,47.0,8.8,83.0,27.2,Normal Temperature,2
83195,Chittagong,1962,10,14,0.0,9.4,77.0,27.6,Normal Temperature,2
83196,Chittagong,1962,10,15,0.0,7.0,82.0,26.7,Normal Temperature,2
83197,Chittagong,1962,10,16,0.0,5.3,79.0,26.9,Normal Temperature,2
83198,Chittagong,1962,10,17,0.0,11.2,74.0,26.5,Normal Temperature,2
83199,Chittagong,1962,10,18,0.0,10.7,80.0,26.4,Normal Temperature,2
83200,Chittagong,1962,10,19,0.0,8.0,81.0,27.0,Normal Temperature,2
83201,Chittagong,1962,10,20,0.0,11.2,81.0,28.1,Normal Temperature,2
83202,Chittagong,1962,10,21,0.0,10.5,87.0,27.6,Normal Temperature,2
83203,Chittagong,1962,10,22,0.0,9.9,84.0,27.5,Normal Temperature,2
83204,Chittagong,1962,10,23,0.0,10.9,82.0,28.3,Normal Temperature,2
83205,Chittagong,1962,10,24,0.0,8.2,87.0,26.5,Normal Temperature,2
83206,Chittagong,1962,10,25,15.0,1.9,88.0,26.7,Normal Temperature,2
83207,Chittagong,1962,10,26,0.0,2.7,85.0,27.0,Normal Temperature,2
83208,Chittagong,1962,10,27,3.0,2.2,83.0,27.0,Normal Temperature,2
83209,Chittagong,1962,10,28,0.0,2.7,87.0,26.2,Normal Temperature,2
